u,v,key,osmid,highway,maxspeed,name,oneway,ref,reversed,length,geometry,lanes,access,bridge,junction,tunnel,area,width,service
3602299380,3602299415,0,354532535,residential,,,False,,True,27.283001486249503,"LINESTRING (78.3788338 17.421615, 78.3789878 17.4218115)",,,,,,,,
2225281244,2225281273,0,212710497,residential,,lane number 7,False,,False,41.81157038613775,"LINESTRING (78.505918 17.4493604, 78.5060832 17.4497018)",,,,,,,,
3598259253,308952127,0,354039610,residential,,,False,,True,43.34595836972996,"LINESTRING (78.4988519 17.4386273, 78.4989179 17.439012)",,,,,,,,
2803360482,2803360460,0,275679108,residential,,,False,,True,34.02295983711052,"LINESTRING (78.5807999 17.4477566, 78.5807267 17.4474587)",,,,,,,,
1312312594,1312310816,0,116402236,residential,,,False,,True,21.07261161153514,"LINESTRING (78.4281916 17.4259243, 78.4283882 17.4258973)",,,,,,,,
4206785221,2766314280,0,271680316,residential,,,False,,True,37.91608847539899,"LINESTRING (78.3613315 17.5013551, 78.3609984 17.501479)",,,,,,,,
3579905018,3579904947,0,352235611,residential,,,False,,False,48.30711752810315,"LINESTRING (78.4104878 17.3637769, 78.4104841 17.3637218, 78.4104714 17.363607, 78.4104501 17.363344)",,,,,,,,
2795740976,2795740977,0,274904552,residential,,,False,,True,47.99662345080594,"LINESTRING (78.4189415 17.3813128, 78.4191736 17.381331, 78.4193927 17.3813198)",,,,,,,,
2786982206,3664722274,0,1240109046,residential,,,False,,False,42.97523905906723,"LINESTRING (78.4641607 17.5176288, 78.4642504 17.5180057)",,,,,,,,
11032055112,366532437,0,32594098,residential,,,False,,False,33.39773218028995,"LINESTRING (78.4682438 17.4430641, 78.4684539 17.4430776, 78.4685581 17.4430808)",,,,,,,,
3550388345,2531982815,0,349095847,residential,,,False,,True,160.28020442507818,"LINESTRING (78.4202512 17.3256576, 78.4201839 17.3270976)",,,,,,,,
2241233049,2241232987,0,420203466,residential,,,False,,False,62.00396743964582,"LINESTRING (78.5357166 17.3756399, 78.5362852 17.3755116)",,,,,,,,
3264984071,3264984076,0,319992669,residential,,,False,,True,39.36900361262268,"LINESTRING (78.4039556 17.4659211, 78.4040018 17.4662724)",,,,,,,,
3602318905,3602318931,0,1426335243,residential,,Road Number 2,False,,True,21.40725374268808,"LINESTRING (78.40987 17.4905892, 78.4099273 17.4907738)",,,,,,,,
3612565703,6444478907,0,687491007,residential,,,False,,True,34.53734802925921,"LINESTRING (78.4821886 17.3934063, 78.48216 17.3937157)",,,,,,,,
2231949664,2231949665,0,825720224,residential,,,False,,False,79.84048720594286,"LINESTRING (78.3404899 17.497864, 78.3412427 17.4978551)",,,,,,,,
4125397636,2855045220,0,410763273,residential,,,False,,True,38.47594618141969,"LINESTRING (78.5110819 17.4250365, 78.5109157 17.4250778, 78.5107317 17.4251264)",,,,,,,,
2249764866,2249764855,0,129290558,tertiary,60.0,KPHB 9th Phase Road,True,,False,63.624482362702,"LINESTRING (78.3848537 17.4869795, 78.3853909 17.4867248)",,,,,,,,
2231826741,1438257724,0,130644270,residential,,,False,,False,70.11496309746498,"LINESTRING (78.5360185 17.4441339, 78.5366477 17.4439408)",,,,,,,,
3612545729,3612545723,0,363354878,residential,,,False,,True,50.8249836903788,"LINESTRING (78.4703017 17.3416939, 78.4707794 17.3416623)",,,,,,,,
2781136230,12045488288,0,354039665,residential,,,False,,False,77.93557111845315,"LINESTRING (78.4625552 17.4644837, 78.4626906 17.4651172, 78.4627023 17.4651704)",,,,,,,,
3579904945,2739329302,0,268593490,residential,,,False,,False,42.12501853480681,"LINESTRING (78.4121392 17.3633842, 78.4121201 17.3630058)",,,,,,,,
2231529143,2231529078,0,213462394,residential,,,False,,False,49.8966265168524,"LINESTRING (78.5587646 17.4589132, 78.5585885 17.4584971)",,,,,,,,
2249916782,2249916680,0,420789770,residential,,Sripuram Colony Road,False,,False,98.77561983957148,"LINESTRING (78.5590747 17.31344, 78.5582622 17.3130071)",,,,,,,,
312813308,1596321540,0,146534366,residential,,Ramakrishna Puram Main Road,False,,False,58.88469675386895,"LINESTRING (78.5477909 17.364014, 78.5483329 17.3641273)",,,,,,,,
1312275166,3602300517,0,354533185,residential,,,False,,False,77.38018834194384,"LINESTRING (78.4342156 17.4288527, 78.4334874 17.4288131)",,,,,,,,
1324651905,1324651907,0,117616150,residential,,,False,,True,109.59332551955887,"LINESTRING (78.5660632 17.3427974, 78.5659026 17.3418238)",,,,,,,,
3612545860,3612545843,0,355696066,residential,,,False,,True,25.728112873905676,"LINESTRING (78.44769 17.3422072, 78.447457 17.3421434)",,,,,,,,
3612558146,2852245752,0,281246851,residential,,,False,,True,17.267760347957623,"LINESTRING (78.459398 17.3737308, 78.4592359 17.3737173)",,,,,,,,
2782802226,2782802234,0,273426430,residential,,,False,,True,37.40604696385,"LINESTRING (78.508103 17.5026694, 78.5077921 17.5028283)",,,,,,,,
7701055731,7701055730,0,824742186,residential,,,False,,False,38.44210994967023,"LINESTRING (78.4445705 17.3298817, 78.4442085 17.3298919)",,,,,,,,
2852295307,2794316614,0,274762317,residential,,,False,,True,113.9380838117115,"LINESTRING (78.5401902 17.5060525, 78.5401324 17.5058358, 78.54012 17.5057892, 78.5401064 17.5057564, 78.5398192 17.505093)",,,,,,,,
1952160043,1952160099,0,184710357,residential,,,False,,True,46.97879098490603,"LINESTRING (78.5422808 17.3736466, 78.542314 17.3740679)",,,,,,,,
1314166359,1312715009,0,334712712,residential,,,False,,True,84.75628182694119,"LINESTRING (78.4344224 17.3927901, 78.4342222 17.3920522)",,,,,,,,
2730562417,3612536327,0,267610449,residential,,,False,,True,63.89138562745512,"LINESTRING (78.4570033 17.3132487, 78.4575812 17.3130882)",,,,,,,,
7690884977,2730859402,0,349096966,residential,,,False,,True,104.04451023966358,"LINESTRING (78.4292297 17.3265804, 78.4291555 17.326618, 78.4290314 17.3266763, 78.4289832 17.3267223, 78.4289698 17.326762, 78.4289637 17.3268286, 78.4288987 17.3268856, 78.4287572 17.3269432, 78.4284517 17.3270718)",,,,,,,,
3614501697,11568972833,0,824462052,residential,,,False,,True,15.081409757265432,"LINESTRING (78.4411658 17.5449187, 78.4411671 17.5449626, 78.4411687 17.5450543)",,,,,,,,
2240857600,2240857568,0,214567789,residential,,,False,,False,70.88526369430451,"LINESTRING (78.4981634 17.4281134, 78.49808 17.4274809)",,,,,,,,
2786981724,2786981708,0,837300948,residential,,Sai nagar,False,,False,32.643349245800245,"LINESTRING (78.4596421 17.4984772, 78.4594842 17.4982252)",,,,,,,,
3598315096,3598315150,0,354043654,residential,,,False,,False,44.70305285882965,"LINESTRING (78.6078149 17.4684932, 78.6076518 17.4688639)",,,,,,,,
2852316613,2852316615,0,281256642,residential,,,False,,True,12.421871297174745,"LINESTRING (78.5772481 17.4787822, 78.5772977 17.4788834)",,,,,,,,
2787009537,2787009548,0,273900887,residential,,,False,,True,73.1194540572406,"LINESTRING (78.4064423 17.5032117, 78.4065525 17.5034415, 78.4066429 17.5038371)",,,,,,,,
3598382566,1325235316,0,452972746,residential,,,False,,False,28.20765581727246,"LINESTRING (78.5764417 17.33323, 78.5762008 17.3333371)",,,,,,,,
2822548653,3602308043,0,1213191288,residential,,,False,,True,43.60263218362196,"LINESTRING (78.4201766 17.4560936, 78.4197693 17.4560407)",,,,,,,,
3550380149,7698014565,0,354047857,residential,,,False,,False,45.32917133194916,"LINESTRING (78.5725624 17.4942578, 78.5722664 17.4942589, 78.572136 17.4942745)",,,,,,,,
2594705606,2795965185,0,"[274926355, 253556692]",residential,,,False,,False,324.7258209775316,"LINESTRING (78.5915265 17.4712889, 78.5915228 17.4709671, 78.5915076 17.469629, 78.5928281 17.469586)",,,,,,,,
6232149067,2249842135,0,215523148,residential,,,False,,False,94.38431938466924,"LINESTRING (78.4182351 17.4824572, 78.4183422 17.4824085, 78.4185366 17.4823228, 78.4190604 17.4821418)",,,,,,,,
3664679009,3664679010,0,354038158,residential,,,False,,False,47.570409154186336,"LINESTRING (78.4605732 17.4796825, 78.4610192 17.4797278)",,,,,,,,
3612562887,3612562996,0,213849472,residential,,,False,,True,12.505131598771762,"LINESTRING (78.5302857 17.3882018, 78.5301705 17.3882255)",,,,,,,,
2225283750,2225283723,0,212736752,residential,,,False,,True,40.9662333418933,"LINESTRING (78.5528645 17.4733372, 78.5527733 17.4729792)",,,,,,,,
3602313441,3602314104,0,354534966,residential,,,False,,True,102.76459260870114,"LINESTRING (78.4238528 17.4805473, 78.4240532 17.4814515)",,,,,,,,
3547294264,2859816267,0,282035563,residential,,,False,,True,44.520379953156215,"LINESTRING (78.4364315 17.3785118, 78.4363535 17.3781184)",,,,,,,,
2988138280,2852572212,0,281277273,residential,,,False,,True,66.02852528738997,"LINESTRING (78.4443516 17.5128084, 78.4444704 17.5122255)",,,,,,,,
2852295305,2794316683,0,321137708,residential,,,False,,True,15.578719096544646,"LINESTRING (78.5413188 17.5060237, 78.5411777 17.5060627)",,,,,,,,
4189146597,2247609746,0,418518830,residential,,,False,,True,79.50407828039626,"LINESTRING (78.5548246 17.3382055, 78.5546395 17.338242, 78.5540922 17.3383553)",,,,,,,,
3550345845,3550345818,0,349082798,residential,,,False,,False,26.47826749651756,"LINESTRING (78.4062015 17.5130193, 78.406295 17.5127985)",,,,,,,,
1820106312,1820106084,0,59275351,residential,,,False,,False,31.97795734477965,"LINESTRING (78.447543 17.3892432, 78.4475622 17.3889562)",,,,,,,,
3665228593,3602323370,0,354534825,residential,,,False,,False,68.6870642283908,"LINESTRING (78.398953 17.4988884, 78.3996006 17.4988987)",,,,,,,,
7716704175,11876223968,0,213462250,residential,,,False,,True,29.3631322721562,"LINESTRING (78.5593021 17.4652659, 78.5591922 17.4652682, 78.559186 17.4651091)",,,,,,,,
364697643,11039579909,0,417775346,residential,,,False,,False,46.30005155529692,"LINESTRING (78.4316564 17.4281104, 78.4312306 17.4282017)",,,,,,,,
9713075365,3612562824,0,1057072855,residential,,,False,,False,35.41082563809914,"LINESTRING (78.5396895 17.3882887, 78.5396958 17.3879703)",,,,,,,,
1296334935,3579913380,0,352235343,residential,,,False,,False,71.52820270080488,"LINESTRING (78.4214237 17.4060092, 78.4217472 17.4058348, 78.4220204 17.4057107)",,,,,,,,
3670560362,2724486338,0,461796264,residential,,,False,,False,36.58448728853882,"LINESTRING (78.6058596 17.3295914, 78.6061323 17.3293902)",,,,,,,,
5107184319,668454619,0,419165060,residential,,,False,,True,46.18148403795728,"LINESTRING (78.4596363 17.5015381, 78.4592558 17.5017401)",,,,,,,,
306609518,2730562539,0,310342374,trunk,60,Inner Ring Road,True,IRR,False,55.01782643715008,"LINESTRING (78.466298 17.3168107, 78.4664501 17.3172837)",,,,,,,,
2244917300,11530044759,0,215071833,residential,,,False,,True,70.73538122634918,"LINESTRING (78.3172718 17.434124, 78.3175718 17.4339711, 78.3176302 17.4339326, 78.3176809 17.433892, 78.3178292 17.4337795)",,,,,,,,
308560845,2730650825,0,355688825,residential,,,False,,False,70.30030265720346,"LINESTRING (78.4660626 17.3383326, 78.4665618 17.3387481)",,,,,,,,
11521795441,2763874223,0,"[271432138, 1061673813]",residential,,,False,,False,73.86009994679924,"LINESTRING (78.2748634 17.5318324, 78.2749271 17.53182, 78.2755571 17.5317774)",,,,,,,,
2744379848,2744379864,0,269144394,residential,,,False,,True,28.42665282654278,"LINESTRING (78.488791 17.3266633, 78.4887331 17.3269129)",,,,,,,,
3602309752,5759759171,0,694443850,residential,,,False,,True,5.738460393185412,"LINESTRING (78.4246093 17.4664091, 78.4246102 17.4663575)",,,,,,,,
3579913219,3579913212,0,352234804,residential,,,False,,True,29.332756163982346,"LINESTRING (78.4216625 17.4042131, 78.4213911 17.4041629)",,,,,,,,
2795871453,2795871402,0,274917090,residential,,,False,,False,63.40653596786732,"LINESTRING (78.3945987 17.4048046, 78.3946909 17.4042412)",,,,,,,,
2857849758,2857849777,0,281809623,residential,,,False,,True,44.91216298052529,"LINESTRING (78.481784 17.341677, 78.4818638 17.341883, 78.4818584 17.3420672)",,,,,,,,
3598260979,3598260677,0,354038348,residential,,,False,,True,35.48060116430592,"LINESTRING (78.4404371 17.4444681, 78.4404942 17.4441537)",,,,,,,,
2855064983,3714509917,0,281545916,residential,,,False,,True,65.80877037791468,"LINESTRING (78.4941074 17.4321584, 78.4942813 17.4327265)",,,,,,,,
3109421510,4191634432,0,271680325,residential,,,False,,False,44.20368908592877,"LINESTRING (78.3610295 17.5028546, 78.3611149 17.5024655)",,,,,,,,
3598382695,1324392438,0,1376409047,residential,,Masjid Road,False,,True,41.84951979889825,"LINESTRING (78.5652784 17.333409, 78.5648873 17.3334566)",,,,,,,,
3965356089,4204176408,0,1124061848,tertiary,,,False,,False,611.0619019529844,"LINESTRING (78.2814793 17.4467549, 78.2800569 17.4457953, 78.2798745 17.4456893, 78.2797572 17.445618, 78.2797 17.4455762, 78.2796513 17.4455349, 78.2796035 17.4454678, 78.279542 17.4453588, 78.2794878 17.4452502, 78.2794269 17.4451166, 78.27936 17.4449481, 78.2792929 17.4447713, 78.2791764 17.4445056, 78.2790418 17.4442161, 78.2788504 17.4437746, 78.2787376 17.4434502, 78.2786621 17.4431481, 78.2785634 17.4426574, 78.2785606 17.4426435, 78.2784982 17.4423716)",,,,,,,,
3670021348,3612570805,0,355694310,residential,,,False,,False,43.38083879947013,"LINESTRING (78.4420868 17.4045024, 78.4424862 17.4045858)",,,,,,,,
1321717939,1321717936,0,117354704,residential,,,False,,False,102.08154714584416,"LINESTRING (78.4477528 17.3856397, 78.4472021 17.3855454, 78.4471595 17.3855533, 78.4471373 17.3855734, 78.4471172 17.3858863)",,,,,,,,
7645723895,3965611125,0,393316915,residential,,,False,,True,82.82876961374713,"LINESTRING (78.2815041 17.4453833, 78.2814273 17.445378, 78.2813547 17.4453717, 78.2812847 17.4453956, 78.2812614 17.4454623, 78.2812628 17.4455433, 78.2813482 17.4459141)",,,,,,,,
312780906,312780889,0,419469628,residential,,,False,,False,39.61946227025757,"LINESTRING (78.5124439 17.3559405, 78.5124348 17.3562967)",,,,,,,,
1987984268,4208597017,0,"[673625382, 673625383]",trunk,60.0,Nizampet - JNTU Road Mumbai Highway,True,NH65,False,108.32004261712645,"LINESTRING (78.4023792 17.4934249, 78.4023351 17.4934471, 78.4014613 17.4938521)",2,yes,,,,,,
3602318246,3602317822,0,354536974,residential,,,False,,False,103.76776576429354,"LINESTRING (78.4353654 17.489869, 78.4349627 17.4890185)",,,,,,,,
2724686905,4497873252,0,1425775796,residential,,Shivalayam Road,False,,False,5.341498029602542,"LINESTRING (78.5880637 17.330692, 78.5880894 17.3307333)",,,,,,,,
2795822126,2795822125,0,274913014,residential,,,False,,False,47.8089747637012,"LINESTRING (78.5689085 17.4764075, 78.5690019 17.4764028, 78.5693589 17.4763905)",,,,,,,,
11549490443,11549490442,0,1242792126,residential,,,False,,True,54.96208995991078,"LINESTRING (78.4255743 17.5226367, 78.426092 17.5226612)",,,,,,,,
2841179489,2841179491,0,279937689,residential,,,False,,False,72.50725788387497,"LINESTRING (78.5616394 17.4040749, 78.5623016 17.4039139)",,,,,,,,
2231827284,4029417644,0,213499757,residential,,,False,,True,12.1684971437097,"LINESTRING (78.5432598 17.4474705, 78.5431464 17.447487)",,,,,,,,
3612568605,3415837332,0,50108154,tertiary,,Nallakunta Road,False,,True,27.745133721561928,"LINESTRING (78.5091952 17.3996265, 78.5091214 17.3996532, 78.508983 17.3997668)",,,,,,,,
2725393993,3598381243,0,417513389,residential,,,False,,True,29.00622786602302,"LINESTRING (78.5832893 17.3260241, 78.58339 17.3262666)",,,,,,,,
1259088728,1302318703,0,57365858,residential,,Vegetable Market Road,False,,False,47.401135415845005,"LINESTRING (78.4615982 17.4127713, 78.4616202 17.4127245, 78.4616335 17.4125832, 78.4616446 17.4124675, 78.4616564 17.4123511)",,,,,,,,
4524190228,4715940149,0,456139950,residential,,,False,,False,50.17993964113282,"LINESTRING (78.6148752 17.3325598, 78.6150306 17.332986)",,,,,,,,
11890741639,11890741640,0,1281081956,living_street,,,False,,False,81.95998767678475,"LINESTRING (78.5736738 17.4795901, 78.5740071 17.4802551)",,,,,,,,
1596014900,1596014889,0,146338011,residential,,,False,,True,96.0138668992284,"LINESTRING (78.5585679 17.3638962, 78.5587097 17.3630434)",,,,,,,,
3602492202,3602492218,0,"[397432358, 526068206]",residential,,,False,,"[False, True]",197.88501906999548,"LINESTRING (78.4451646 17.3054899, 78.4451402 17.3055269, 78.4451015 17.305539, 78.4450638 17.3055385, 78.4433391 17.3053203)",,,,,,,,
2730859363,3225660293,0,267648162,residential,,,False,,True,29.11611534610505,"LINESTRING (78.4217398 17.3263913, 78.4220128 17.3263659)",,,,,,,,
3612543463,2730614644,0,276210340,residential,,,False,,True,41.01586255563343,"LINESTRING (78.454324 17.331647, 78.4546826 17.3315096)",,,,,,,,
2855044355,2855043526,0,214050170,residential,,,False,,False,51.87165187966038,"LINESTRING (78.5136961 17.4157502, 78.51401 17.415655, 78.5141617 17.4156079)",,,,,,,,
312780837,2858365293,0,28471144,tertiary,,,False,,False,28.14412409898132,"LINESTRING (78.4989487 17.351709, 78.4989469 17.3514559)",,,,,,,,
2730860392,1820106345,0,170870586,residential,,,False,,True,27.904635402994742,"LINESTRING (78.4198749 17.3454335, 78.4200994 17.3453029)",,,,,,,,
2789776009,11810966036,0,274209226,residential,,,False,,True,125.55149843079784,"LINESTRING (78.4757781 17.4822033, 78.4756179 17.4810974, 78.4756162 17.4810848)",,,,,,,,
2795735106,2795735109,0,274903942,residential,,,False,,False,55.67262159180367,"LINESTRING (78.3850497 17.3180937, 78.38507 17.318594)",,,,,,,,
2240856563,2240856558,0,116907639,residential,,residential road,False,,False,30.661268126462733,"LINESTRING (78.5154646 17.3909573, 78.5151981 17.3909447, 78.515176 17.3909437)",,,,,,,,
3612564777,2240856554,0,116907639,residential,,residential road,False,,True,17.851171218060202,"LINESTRING (78.5147543 17.3909327, 78.5149225 17.3909357)",,,,,,,,
2852234208,2852234092,0,"[281245722, 355702134]",residential,,,False,,"[False, True]",122.43773923234416,"LINESTRING (78.4543234 17.3775732, 78.4543525 17.3772982, 78.4543935 17.3772489, 78.4544484 17.37722, 78.4550573 17.3771755, 78.4550798 17.3771629, 78.4550821 17.3771423, 78.455081 17.3770688)",,,,,,,,
3612563056,734988938,0,59275611,residential,,,False,,False,48.10906524560683,"LINESTRING (78.4447557 17.3883922, 78.4447888 17.3888237)",,,,,,,,
2720667267,2720667266,0,266533920,residential,,,False,,False,58.11837626376775,"LINESTRING (78.4301482 17.3335307, 78.4306826 17.3334169)",,,,,,,,
7701726972,1604806333,0,419435578,tertiary,,,False,,False,20.027453758249344,"LINESTRING (78.422364 17.3631754, 78.4221869 17.3632376)",,,,,,,,
13307659323,13307659324,0,1451010619,residential,,,False,,True,40.811949709786376,"LINESTRING (78.2833343 17.4362138, 78.2837022 17.4361065)",,,,,,,,
2236747712,11980183000,0,214050161,living_street,,,False,,True,32.992863627788246,"LINESTRING (78.5044307 17.3966758, 78.5043518 17.3963888)",,,,,,,,
3612551458,3612551399,0,355709436,residential,,,False,,False,19.6348649570847,"LINESTRING (78.4652067 17.3602596, 78.4652376 17.3600855)",,,,,,,,
2795741042,2795741064,0,363191851,residential,,,False,,True,48.50154332289737,"LINESTRING (78.4112862 17.3832682, 78.41138 17.3836951)",,,,,,,,
2859816264,2859816283,0,117361843,residential,,,False,,True,23.931026742330435,"LINESTRING (78.4311046 17.3781066, 78.4311018 17.3783218)",,,,,,,,
2425535881,1655567246,0,354532758,residential,,Road Number 14,False,,False,59.60134482792957,"LINESTRING (78.38418 17.4991766, 78.3841049 17.4986454)",,,,,,,,
3612553285,10655114554,0,355704555,residential,,,False,,True,92.9977057775871,"LINESTRING (78.4762742 17.3632182, 78.4761071 17.3623972)",,,,,,,,
3598284155,2782802917,0,273426490,residential,,,False,,True,43.48946475627443,"LINESTRING (78.5112153 17.5100779, 78.5111112 17.5096996)",,,,,,,,
11907007842,2720675237,0,363219677,residential,,,False,,False,8.484562766258074,"LINESTRING (78.4224496 17.3663429, 78.4224093 17.3664088)",,,,,,,,
3598261640,3598261614,0,130534404,residential,,,False,,True,15.80971581226848,"LINESTRING (78.5220988 17.4454593, 78.5220481 17.4453256)",,,,,,,,
2234276022,309707407,0,213819234,residential,,,False,,True,18.961539393474546,"LINESTRING (78.5168102 17.4265976, 78.5166622 17.4266932)",,,,,,,,
1952160119,1889448915,0,363738068,residential,,kothapet village,False,,True,11.979939894499555,"LINESTRING (78.5436126 17.3740429, 78.5436201 17.3741504)",,,,,,,,
2854813980,2854813952,0,281520038,residential,,,False,,True,99.17040611141896,"LINESTRING (78.4797669 17.3695583, 78.4797438 17.3693162, 78.4796684 17.3693121, 78.4796332 17.3687364)",,,,,,,,
2783285434,3602326415,0,273481296,residential,,,False,,True,20.85996198757279,"LINESTRING (78.4117052 17.5035046, 78.4117408 17.5036891)",,,,,,,,
2852837381,1428893870,0,884645832,secondary,,Bhagyanagar Hills Road,True,,False,104.7172214744848,"LINESTRING (78.3930094 17.5027715, 78.3924046 17.5027474, 78.3920228 17.5027322)",,,,,,,,
1596133829,1586154796,0,"[1243421843, 146350447]",residential,,,False,,"[False, True]",171.4759359573482,"LINESTRING (78.5719818 17.3771592, 78.572007 17.3773681, 78.5719901 17.37739, 78.5719543 17.3774179, 78.5719557 17.3775113, 78.5720068 17.3781248, 78.5720307 17.3785998, 78.5720095 17.3786732)",,,,,,,,
2243960741,312810206,0,28474353,residential,,,False,,False,42.550143816495655,"LINESTRING (78.5138484 17.3584437, 78.5142381 17.3583538)",,,,,,,,
2240855027,2240855040,0,214568160,residential,,SBI Officers Colony Road,False,,True,62.61890266817141,"LINESTRING (78.5187621 17.3769535, 78.5181934 17.3771037)",,,,,,,,
1316917857,2236318249,0,363212892,residential,,Patel Nagar Road,False,,True,7.532983295934087,"LINESTRING (78.5253182 17.3848815, 78.525268 17.3849294)",,,,,,,,
5121850959,3612537637,0,"[355699877, 395250647]",residential,,,False,,True,70.80008032176659,"LINESTRING (78.4512199 17.3158673, 78.4512637 17.3155894, 78.4508932 17.3155519)",,,,,,,,
4029430503,4029430502,0,400374587,residential,,,False,,True,57.469402526734406,"LINESTRING (78.5449541 17.4807592, 78.5444142 17.4808031)",,,,,,,,
2243962901,2243962886,0,28269508,tertiary,,,False,,False,52.912917037519954,"LINESTRING (78.5117706 17.3655079, 78.5112805 17.3654205)",,,,,,,,
3602298957,3602298891,0,354532783,residential,,,False,,True,66.24211886642048,"LINESTRING (78.3802139 17.4202507, 78.3796964 17.4199174)",,,,,,,,
2249584964,2249584945,0,418518829,residential,,,False,,True,61.45016427888274,"LINESTRING (78.5543452 17.342545, 78.5543854 17.3419937)",,,,,,,,
1299710152,1299710150,0,114817260,residential,,,False,,False,49.6698467810942,"LINESTRING (78.372251 17.4479806, 78.3719058 17.4482824)",,,,,,,,
2225419610,2225419611,0,339979773,residential,20.0,G BALRAJ ROAD,False,,False,38.929283832616015,"LINESTRING (78.3041009 17.481703, 78.3044655 17.4817434)",,,,,,,,
7663408607,2231949001,0,105576152,secondary,,Masjid Banda Link,False,,True,313.53249304922946,"LINESTRING (78.3359727 17.467005, 78.3360536 17.4669797, 78.3361944 17.4669595, 78.3363525 17.4669136, 78.3370324 17.4666818, 78.3372826 17.466595, 78.3373538 17.4665703, 78.3375285 17.4665273, 78.3376686 17.4664852, 78.3377999 17.4664458, 78.3379317 17.4664202, 78.338073 17.4663986, 78.3382388 17.4663732, 78.3388176 17.4662708)",2,,,,,,,
1578541878,1578541880,0,1424775225,tertiary,,Madhapur road,False,,True,4.418608007431957,"LINESTRING (78.3886207 17.4538908, 78.3885823 17.4539062)",,,,,,,,
3670564994,3670564991,0,275409343,residential,,,False,,True,47.08564302179455,"LINESTRING (78.608434 17.3156096, 78.608792 17.3153596)",,,,,,,,
1001592939,1001592933,0,86291543,residential,,,False,,False,27.407861449954247,"LINESTRING (78.5328276 17.4814205, 78.5330842 17.4814497)",,,,,,,,
3579908858,3579908936,0,352234577,residential,,,False,,True,33.35564106163319,"LINESTRING (78.4073333 17.382635, 78.4074396 17.3829173)",,,,,,,,
2795871069,11888395703,0,1280785040,residential,,,False,,True,35.371115475082306,"LINESTRING (78.3960287 17.4001696, 78.3960437 17.3999987, 78.3960576 17.3998527)",,,,,,,,
2785953830,2785953848,0,273776600,residential,,,False,,False,67.37974133479979,"LINESTRING (78.4460628 17.483702, 78.4460355 17.4843074)",,,,,,,,
2552420253,7392522766,0,363192415,residential,,,False,,False,8.858564510377564,"LINESTRING (78.3938942 17.3719568, 78.3938888 17.3718773)",,,,,,,,
2225435521,1333983907,0,"[419238712, 398643091]",residential,,,False,,False,75.43681946026929,"LINESTRING (78.5402189 17.4557961, 78.5400209 17.4555091, 78.5403115 17.4553213)",,,,,,,,
2240856061,2240856068,0,214568229,residential,,,False,,True,37.713166325159214,"LINESTRING (78.5073076 17.3872164, 78.507658 17.3872731)",,,,,,,,
3612562318,2240855912,1,214568057,residential,,,False,,True,204.99730273960543,"LINESTRING (78.5136449 17.3860632, 78.5141155 17.3865047, 78.5142572 17.3865717, 78.5144744 17.386353, 78.5138941 17.3858302)",,,,,,,,
2720675251,2720675239,0,826149730,residential,,,False,,False,70.50018808178294,"LINESTRING (78.4196116 17.367091, 78.419606 17.366457)",,,,,,,,
11878709432,11878709426,0,1279622624,residential,,,False,,True,90.51889271426838,"LINESTRING (78.4090557 17.5269522, 78.409313 17.5277284)",,,,,,,,
2852489651,3579911659,0,281271270,residential,,,False,,True,20.61510855622096,"LINESTRING (78.414774 17.3959667, 78.4147598 17.3961516)",,,,,,,,
3579904169,4175547854,0,352236307,residential,,,False,,True,34.531987058275924,"LINESTRING (78.4287061 17.359763, 78.4286065 17.3599273, 78.4285908 17.3600471)",,,,,,,,
2781424960,2781424936,0,419853465,residential,,,False,,False,30.46879771958794,"LINESTRING (78.4369487 17.5442141, 78.436946 17.5439401)",,,,,,,,
2231825819,2231825890,0,354037511,residential,,,False,,False,27.816268308654685,"LINESTRING (78.5347422 17.4409276, 78.5347824 17.4411748)",,,,,,,,
3612574867,1402929429,0,126581763,residential,,,False,,False,77.74115675004121,"LINESTRING (78.5160128 17.4132287, 78.5160464 17.4133431, 78.5162238 17.4138982)",,,,,,,,
1596288333,1596288281,0,146362082,residential,,,False,,False,147.90306885041514,"LINESTRING (78.5457928 17.3609863, 78.5471565 17.3612604)",,,,,,,,
2244374827,2244374832,0,215009958,residential,,road number 13,False,,False,105.26460260258204,"LINESTRING (78.526964 17.3519007, 78.5279539 17.3519593)",,,,,,,,
3612561017,4193180381,0,28475596,residential,,,False,,False,5.428669213232413,"LINESTRING (78.5033947 17.381876, 78.5033444 17.3818671)",,,,,,,,
2730859402,2730859395,0,267648445,residential,,,False,,False,56.3941251705321,"LINESTRING (78.4284517 17.3270718, 78.4283515 17.3270689, 78.4279264 17.3270009)",,,,,,,,
2244372711,2244372730,0,215009753,residential,,,False,,False,32.153731005125,"LINESTRING (78.5049958 17.3414627, 78.5049051 17.3417386)",,,,,,,,
1437305430,1437305467,0,130524602,residential,,,False,,True,165.23543752242415,"LINESTRING (78.4115189 17.4840832, 78.4109205 17.4848537, 78.4105896 17.4852759)",,,,,,,,
2245995737,2245995549,0,215187383,residential,,,False,,True,74.7916962751468,"LINESTRING (78.5396174 17.3478266, 78.5394016 17.3471863)",,,,,,,,
2852222406,2852222413,0,281244160,residential,,,False,,False,28.45434011229605,"LINESTRING (78.4039879 17.3954291, 78.403958 17.3956834)",,,,,,,,
2852473626,2852473198,0,281269682,living_street,,,False,,True,17.808530822998126,"LINESTRING (78.4203632 17.4041081, 78.4203558 17.4042681)",,,,,,,,
